,id,name,kor_name,description,kor_description,citation_uri,positive_examples,child_ids,restrictions
162,/m/042v_gx,Acoustic guitar,어쿠스틱 기타,"Sounds of a guitar that produces sound acoustically by transmitting the vibration of the strings from its body to the air. Includes guitars with both nylon (or gut) strings, and those with steel strings.",현의 진동을 몸에서 공기로 전달하여 음향적으로 소리를 내는 기타의 소리. 나일론(또는 거트) 현이 있는 기타와 강철 현이 있는 기타가 포함된다.,http://en.wikipedia.org/wiki/Acoustic_guitar,"['youtu.be/0_MLIPfb84s?start=30&end=40', 'youtu.be/-37uZp3L3vw?start=30&end=40', 'youtu.be/zeAO1j2LStk?start=10&end=20', 'youtu.be/-SOoc9Rr39Y?start=12&end=22', 'youtu.be/-DPoX0GdToU?start=130&end=140', 'youtu.be/GDfQPFcG74k?start=150&end=160', 'youtu.be/4gZkMShMpmc?start=30&end=40', 'youtu.be/OSSa7XnAxkk?start=460&end=470', 'youtu.be/mPEQ9bBWUYE?start=210&end=220', 'youtu.be/ygonIq0Qatk?start=40&end=50']",[],[]
163,/m/06w87,"Steel guitar, slide guitar",기타 슬라이딩,"Sounds of a guitar whose string length is controlled by a hard object placed on the string (the ""slide"" or ""steel"") instead of by pressing against the frets with the fingers.","손가락으로 프렛을 누르는 대신 스트링 위에 놓인 단단한 물체(""슬라이드"" 또는 ""스틸"")에 의해 스트링 길이가 조절되는 기타의 소리.",http://en.wikipedia.org/wiki/Steel_guitar,"['youtu.be/0fcW2Nu_yk4?start=70&end=80', 'youtu.be/gGEMCZmcJo0?start=130&end=140', 'youtu.be/KvDjUWfxLvw?start=210&end=220', 'youtu.be/JY_l4taOZG4?start=180&end=190', 'youtu.be/Zne2aFaPEjE?start=180&end=190']",[],[]
164,/m/01glhc,Tapping (guitar technique),태핑(기타),"Sounds of a guitar playing technique, where a string is fretted and set into vibration as part of a single motion of being pushed onto the fretboard, as opposed to the standard technique being fretted with one hand and picked with the other.",기타 연주 기법의 소리. 한 손으로 현을 누르고 다른 손으로 튕기는 표준 기법과 반대로 현을 삐걱거리며 프렛 보드에 밀어 올리는 진동으로 연주한다.,http://en.wikipedia.org/wiki/Tapping,"['youtu.be/hrOa0R7Lfvg?start=10&end=20', 'youtu.be/ML3A4Z1UrG4?start=60&end=70', 'youtu.be/sAD_dtC_6cM?start=30&end=40']",[],[]
165,/m/07s0s5r,Strum,연주(기타),The sound of playing a guitar by dragging a finger or plectrum over multiple strings near-simultaneously.,손가락이나 고음을 여러 줄에 걸쳐 거의 동시에 끌어서 기타 치는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=strum,"['youtu.be/J8Fp-ol3oWk?start=30&end=40', 'youtu.be/-_WO2kys2tU?start=30&end=40', 'youtu.be/14jEF7Bhx0Q?start=30&end=40', 'youtu.be/2a-u6r7pPgU?start=30&end=40', 'youtu.be/-rDW578Jqpw?start=30&end=40', 'youtu.be/yfsV_LY2rS4?start=470&end=480', 'youtu.be/tj375STXuek?start=90&end=100']",[],[]
166,/m/018j2,Banjo,밴조,"Sounds of a 4-, 5-, or 6-stringed instrument with a thin membrane stretched over a frame or cavity as a resonator, called the head.","프레임 또는 구멍 위에 얇은 막이 공명기(즉, 머리)로 뻗어 있는 4, 5, 6현 악기의 소리.",http://en.wikipedia.org/wiki/Banjo,"['youtu.be/l_7B1wnTNtA?start=20&end=30', 'youtu.be/R-coz17NCsE?start=250&end=260', 'youtu.be/miFBEtS8iaw?start=70&end=80', 'youtu.be/M2w7M0xhCok?start=30&end=40', 'youtu.be/zm0qNj8QaLA?start=160&end=170', 'youtu.be/3kaCL9Zu7NY?start=170&end=180', 'youtu.be/1COTNE5iwpw?start=70&end=80']",[],[]
167,/m/0jtg0,Sitar,시타르,"Sounds of a plucked stringed instrument used mainly in Hindustani and Indian classical music, which derives its distinctive timbre and resonance from sympathetic strings, bridge design, a long hollow neck, and a gourd-shaped resonance chamber.","인도 고전음악과 힌두스타니에서 주로 사용되는 당기는 현악기의 소리는 교감 현악기, 다리 디자인, 길고 속이 빈 목, 박 모양의 공명실에서 독특한 음색과 공명을 이끌어낸다.",http://en.wikipedia.org/wiki/Sitar,"['youtu.be/UB5Lh65DhGI?start=240&end=250', 'youtu.be/NvAlKJXWuz0?start=220&end=230', 'youtu.be/9SvlmFWEsJE?start=530&end=540', 'youtu.be/XLv-1DYujvo?start=470&end=480', 'youtu.be/eVmuNiSlM08?start=30&end=40']",[],[]
168,/m/04rzd,Mandolin,만돌린,"Sounds of an instrument in the lute family, commonly with 4 courses of doubled metal strings, usually plucked with a plectrum or ""pick"".","보통 금속 현의 4개 코스로 이루어진 루테 계열의 악기 소리이며, 보통 고음이나 ""픽""으로 당긴다.",http://en.wikipedia.org/wiki/Mandolin,"['youtu.be/EiL4B7P8w5E?start=160&end=170', 'youtu.be/UfCnuSlcb8c?start=230&end=240', 'youtu.be/V2TOF7oO5iw?start=30&end=40', 'youtu.be/6hBBOM8wkzY?start=30&end=40', 'youtu.be/7vugt_BNbK0?start=230&end=240']",[],[]
169,/m/01bns_,Zither,치터,"Sounds of a class of stringed instruments consisting of many strings stretched across a thin, flat body, played by strumming or plucking.","가늘고 평평한 몸체에 걸쳐 있는 많은 현으로 구성된 현악기 클래스의 소리이며, 두드리거나 당기는 방식으로 연주된다.",http://en.wikipedia.org/wiki/Zither,"['youtu.be/dvmutEzAcjA?start=140&end=150', 'youtu.be/-VtQ1KQPAzU?start=30&end=40', 'youtu.be/-Mtj9kQgkk4?start=30&end=40', 'youtu.be/03Am-YeLdK8?start=30&end=40']",[],[]
170,/m/07xzm,Ukulele,우쿨렐레,Sounds of a small four-stringed guitar-like instument that originated in Hawaii.,하와이에서 유래한 네 줄의 기타 같은 작은 악기의 소리.,http://en.wikipedia.org/wiki/Ukulele,"['youtu.be/Szh-0r2nefs?start=30&end=40', 'youtu.be/c6AjhdkSNWI?start=30&end=40', 'youtu.be/lawaVpYj3t4?start=210&end=220', 'youtu.be/aVjQk_ZTOQU?start=230&end=240', 'youtu.be/fxDPFgl_uhU?start=30&end=40', 'youtu.be/7LhnENv-9vw?start=30&end=40']",[],[]
171,/m/05148p4,Keyboard (musical),키보드(악기),"Sounds of a musical instrument played using a keyboard, most commonly the piano, organ, and various electronic keyboards, including synthesizers and digital pianos.","피아노, 오르간, 그리고 신시사이저와 디지털 피아노를 포함한 다양한 전자 키보드를 사용하여 연주되는 악기 소리.",http://en.wikipedia.org/wiki/Keyboard_instrument,"['youtu.be/11bWvQaQhrM?start=440&end=450', 'youtu.be/E7PfYoBL14c?start=80&end=90', 'youtu.be/OOKSJ45MgmI?start=30&end=40', 'youtu.be/YfMY4JtzeEA?start=340&end=350', 'youtu.be/6nTvu7T6cGk?start=30&end=40', 'youtu.be/1wYs3gtvFRk?start=340&end=350', 'youtu.be/msC0nzoxin4?start=120&end=130']","['/m/05r5c', '/m/013y1f', '/m/0l14qv', '/m/03q5t']",[]
172,/m/05r5c,Piano,피아노,"Sounds of a musical instrument played via a row of keys that the performer presses down or strikes with the fingers and thumbs of both hands, to trigger a decaying note whose loudness reflects the vigor of the press.","연주자가 양손의 손가락과 엄지손가락으로 누르거나 두드리는 일련의 키를 통해 연주되며, 그 음량은 누르는 힘의 활력을 반영하는 감쇠음을 만든다.",http://en.wikipedia.org/wiki/Piano,"['youtu.be/jETQAE_vBQI?start=30&end=40', 'youtu.be/MvA6dSsIPdM?start=380&end=390', 'youtu.be/Sq8vJKMiTbA?start=210&end=220', 'youtu.be/vTCVxCW77wA?start=200&end=210', 'youtu.be/FR9EWioJq6s?start=590&end=600', 'youtu.be/rPYyIE1lfeA?start=410&end=420']",['/m/01s0ps'],[]
173,/m/01s0ps,Electric piano,전기 피아노,"Sounds of a music instrument with a piano-style keyboard, where pressing keys causes mechanical hammers to strike metal strings, metal reeds, or wire tines, leading to vibrations which are converted into electrical signals by magnetic pickups.","피아노 스타일의 키보드가 있는 악기의 소리. 키를 누르면 기계식 망치가 금속 현, 금속 갈대 또는 와이어를 쳐서 진동을 일으키며, 이는 자기 픽업으로 전기 신호로 변환된다.",http://en.wikipedia.org/wiki/Electric_piano,"['youtu.be/skeFawZe__U?start=30&end=40', 'youtu.be/m484xjK104Y?start=20&end=30', 'youtu.be/-DDiBs4JIxc?start=140&end=150', 'youtu.be/-YATTKBtmRA?start=190&end=200']","['/m/025cbm', '/m/0bxl5']",[]
174,/m/025cbm,Clavinet,클라비넷,"Sounds of an electrically-amplified keyboard instrument with a distinctive bright staccato sound, popular in funk, jazz-funk, rock, and soul songs.","펑크, 재즈 펑크, 록, 소울 노래에서 인기 있는 특유의 밝은 스타카토 사운드를 가진 전기로 증폭된 키보드 악기의 소리.",http://en.wikipedia.org/wiki/Clavinet,[],[],['blacklist']
175,/m/0bxl5,Rhodes piano,로즈 피아노,"Sounds of an electric piano invented by Harold Rhodes in which the hammers strike thin metal tines, which are then amplified via an electromagnetic pickup.","해럴드 로즈가 발명한 전기 피아노의 소리. 해머가 얇은 금속 타인을 치고, 그 후 전자기 픽업으로 증폭된다.",http://en.wikipedia.org/wiki/Rhodes_piano,[],[],['blacklist']
176,/m/013y1f,Organ,오르간,"Sounds of a keyboard instrument of one or more pipe divisions, each played with its own keyboard, played either with the hands on a keyboard or with the feet using pedals. Unlike the piano, organ notes typically sustain while the key is depressed, rather than dying away.","하나 이상으로 나누어진 파이프 건반 악기의 소리. 각각은 키보드의 손으로 연주하거나 페달을 사용하여 발로 연주한다. 피아노와 달리, 오르간 음은 일반적으로 음이 사라지는 것이 아니라, 음이 눌려 있는 동안 지속된다.",http://en.wikipedia.org/wiki/Organ_(music),"['youtu.be/ddoz52PLnnM?start=480&end=490', 'youtu.be/-JXGBn-QDFY?start=60&end=70', 'youtu.be/BBfp97N31ag?start=30&end=40', 'youtu.be/tkPPIT_n4NQ?start=60&end=70', 'youtu.be/XW2nILE5__g?start=80&end=90', 'youtu.be/Kvpav8cFKhM?start=100&end=110', 'youtu.be/VGwNAk50fcQ?start=50&end=60']","['/m/03xq_f', '/m/03gvt']",[]
177,/m/03xq_f,Electronic organ,전자 오르간,Sounds of an electronic keyboard instrument designed to imitate the sound of the pipe organ.,파이프 오르간의 소리를 모방하도록 설계된 전자 키보드 악기의 소리.,http://en.wikipedia.org/wiki/Electronic_organ,"['youtu.be/3KEPeUOABxc?start=30&end=40', 'youtu.be/uE2oHfgljwE?start=230&end=240', 'youtu.be/dyxYEQbWAxM?start=60&end=70', 'youtu.be/sFq05nFNw4k?start=150&end=160', 'youtu.be/nl0nKw-1VkU?start=30&end=40', 'youtu.be/pk8CAgk7tHU?start=310&end=320', 'youtu.be/zaw7smD79XA?start=40&end=50']",[],[]
178,/m/03gvt,Hammond organ,하몬드 오르간,Sounds of an electric organ invented by Laurens Hammond and John M. Hanert in which sliding drawbars create a variety of sounds.,Laurens Hammond와 John M. Hanert가 발명한 전기 오르간 소리. 슬라이드 드로바가 다양한 소리를 낸다.,http://en.wikipedia.org/wiki/Hammond_organ,"['youtu.be/d9r_kYpOvW8?start=30&end=40', 'youtu.be/BjPvQnVQsOw?start=20&end=30', 'youtu.be/UxOSSoMg7eA?start=30&end=40', 'youtu.be/n6JP70Sr76k?start=10&end=20', 'youtu.be/2eP3SBgYDEQ?start=30&end=40', 'youtu.be/aDJDaIgme3k?start=30&end=40', 'youtu.be/HH3qmmKao2E?start=100&end=110']",[],[]
179,/m/0l14qv,Synthesizer,신디사이저,"Sounds associated with an electronic musical instrument that generates electric signals converted to sound through amplifiers and loudspeakers or headphones. Synthesizers may imitate instruments such as piano, organ, flute, or vocals; or they may generate novel electronic timbres.","앰프, 확성기 또는 헤드폰을 통해 소리로 변환된 전기 신호를 생성하는 전자 악기와 관련된 소리이다. 신시사이저는 피아노, 오르간, 플루트, 보컬과 같은 악기를 모방하거나 새로운 전자 음색을 생성할 수 있다.",http://en.wikipedia.org/wiki/Synthesizer,"['youtu.be/DQ5KwZ2qBMY?start=390&end=400', 'youtu.be/wb6eNKCdmgc?start=290&end=300', 'youtu.be/drDfZAkVi4k?start=500&end=510', 'youtu.be/vxJ_lQpZcRk?start=550&end=560', 'youtu.be/xlEZYQOt9-Q?start=210&end=220']","['/m/01v1d8', '/m/0gkd1']",[]
180,/m/01v1d8,Sampler,샘플러,"Sounds suggesting the use of an electronic musical instrument that uses recordings of sounds loaded or recorded into it by the user, then played back by means of the sampler program itself, a keyboard, sequencer, or another triggering device.","사용자가 로드하거나 녹음한 소리를 전자 악기에 사용한 다음 샘플러 프로그램 자체, 키보드, 시퀀서 또는 다른 트리거링 장치로 재생하는 전자 악기의 사용을 암시하는 소리이다.",http://en.wikipedia.org/wiki/Sampler_(musical_instrument),"['youtu.be/P_Tr82fXp54?start=30&end=40', 'youtu.be/EJXeCTtWX1I?start=200&end=210', 'youtu.be/RNN-S-X61qM?start=30&end=40', 'youtu.be/2KkNk9Ao7G4?start=150&end=160', 'youtu.be/D0ZsJnmBde0?start=30&end=40', 'youtu.be/CsGMebE_xgk?start=30&end=40', 'youtu.be/9RBzsjga73s?start=10&end=20', 'youtu.be/OMoXXckByJI?start=50&end=60']",[],[]
181,/m/0gkd1,Mellotron,멜로트론,"Sounds of an electro-mechanical, polyphonic tape replay keyboard in which each note is produced by a separate piece of pre-recorded tape, supplied in a corresponding set to simulate a particular instrument.","전자 기계식 다성 테이프 재생 키보드의 소리. 각 노트는 미리 녹음된 별도의 테이프 조각에 의해 생성되며, 특정 악기를 시뮬레이션하기 위해 해당 세트로 제공된다.",http://en.wikipedia.org/wiki/Mellotron,[],[],['blacklist']
182,/m/03q5t,Harpsichord,하프시 코드,Sounds of a keyboard-controlled instrument in which each key plucks a particular string.,각 키가 특정 줄을 당기는 키보드 제어 악기의 소리이다.,http://en.wikipedia.org/wiki/Harpsichord,"['youtu.be/kaYBmFJzseo?start=400&end=410', 'youtu.be/S_zInSBhWhU?start=100&end=110']",[],[]
183,/m/0l14md,Percussion,타악기,"The sound of a musical instrument that is sounded by being struck or scraped by a beater; struck, scraped or rubbed by hand; or struck against another similar instrument.",비터에 부딪히거나 긁히거나 손으로 긁거나 문지르거나 다른 유사한 악기에 부딪혀 소리를 내는 악기의 소리.,http://en.wikipedia.org/wiki/Percussion_instrument,"['youtu.be/cEvgKicGrNs?start=30&end=40', 'youtu.be/OK5Ev_1OcbU?start=220&end=230', 'youtu.be/LszgixYT18E?start=30&end=40', 'youtu.be/3yMo8i-ws7o?start=30&end=40', 'youtu.be/dxPcrVYlaX8?start=30&end=40', 'youtu.be/HFVIKa0XcPg?start=30&end=40', 'youtu.be/x22NHqwKSNE?start=90&end=100']","['/m/02hnl', '/m/026t6', '/m/01qbl', '/m/0239kh', '/m/01sm1g', '/m/07brj', '/m/05r5wn', '/m/0mbct', '/m/016622', '/m/0j45pbj']",[]
184,/m/02hnl,Drum kit,드럼 키트,"Sounds of a collection of drums and other percussion instruments, typically cymbals, which are set up on stands to be played by a single player with drumsticks held in both hands and the feet operating pedals that control the hi-hat cymbal and the beater for the bass drum.","드럼과 기타 타악기의 모음으로, 일반적으로 심벌즈(cybals)는 드럼 스틱을 양손에 쥐고 발 페달을 밟아 베이스 드럼의 심벌과 비터를 제어하는 스탠드에 설치된다.",http://en.wikipedia.org/wiki/Drum_kit,"['youtu.be/-VqHJfjcNl8?start=70&end=80', 'youtu.be/BuHnSV6592c?start=30&end=40', 'youtu.be/klUmhkMVtN8?start=70&end=80', 'youtu.be/hcjHzFKgXSE?start=30&end=40', 'youtu.be/xaHjFAy54dU?start=40&end=50', 'youtu.be/p9Rh85FgFYk?start=90&end=100', 'youtu.be/lhH4TTaAQvU?start=150&end=160']",['/m/0cfdd'],[]
185,/m/0cfdd,Drum machine,드럼 머신,"Sounds of an electronic musical instrument designed to imitate the sound of drums, cymbals, other percussion instruments, and often basslines.","드럼, 심벌즈, 기타 타악기, 그리고 종종 베이스라인의 소리를 모방하도록 설계된 전자 악기의 소리.",http://en.wikipedia.org/wiki/Drum_machine,"['youtu.be/OEpMpYMjO9Y?start=30&end=40', 'youtu.be/UmoQDRfLpiI?start=30&end=40', 'youtu.be/0ZwxHoPdHqI?start=20&end=30', 'youtu.be/aONVSrSlbYM?start=70&end=80', 'youtu.be/EzALQdZ5RnI?start=30&end=40', 'youtu.be/_jdcbOFrg4Q?start=360&end=370', 'youtu.be/sfiDHExt6rI?start=10&end=20']",[],[]
186,/m/026t6,Drum,드럼,"The sound of an instrument consisting of at least one membrane, called a drumhead or drum skin, that is stretched over a shell and struck, either directly with the player's hands, or with a drum stick, to produce sound.",드럼헤드 또는 드럼스킨이라고 불리는 적어도 하나의 막으로 구성된 악기의 소리. 연주자의 손으로 직접 치거나 드럼스틱으로 소리를 낸다.,http://en.wikipedia.org/wiki/Drum,"['youtu.be/65uPPy5e8oI?start=30&end=40', 'youtu.be/GZ-jXUN0Hpg?start=70&end=80', 'youtu.be/P1f09xVBNTc?start=150&end=160', 'youtu.be/EyopPrqUxcU?start=180&end=190', 'youtu.be/6WdMSnWhppk?start=280&end=290', 'youtu.be/2ZEkawx_eL8?start=120&end=130', 'youtu.be/7E4uaC3YkHM?start=60&end=70', 'youtu.be/aJpy-R7ZFb8?start=30&end=40']","['/m/06rvn', '/m/0bm02', '/m/011k_j', '/m/01p970']",[]
187,/m/06rvn,Snare drum,스네어 드럼,"The sound of a drum that produces a sharp staccato sound by virtue of metal coils (the ""snare"") stretched across one of the membranes.","금속 코일(""스네어"")로 인해 날카로운 스타카토 소리를 내는 드럼 소리.",http://en.wikipedia.org/wiki/Snare_drum,"['youtu.be/1vhU7Zn-VBM?start=270&end=280', 'youtu.be/_U8C951VmOc?start=30&end=40', 'youtu.be/UtlddariDo4?start=60&end=70', 'youtu.be/3e7FToRhcTE?start=40&end=50', 'youtu.be/dAAfKqP13QE?start=30&end=40', 'youtu.be/B6XqwiZ_cmE?start=40&end=50', 'youtu.be/kmiLtUMZPeA?start=60&end=70']","['/m/03t3fj', '/m/02k_mr']",[]
188,/m/03t3fj,Rimshot,림샷,The sound of an accented snare drum beat produced by simultaneously hitting the rim and head of a drum with a drum stick.,드럼 스틱으로 드럼의 테와 머리를 동시에 쳐서 내는 악센트 있는 스네어 드럼 비트의 소리.,http://en.wikipedia.org/wiki/Rimshot,"['youtu.be/BZLfT6ZqGHU?start=30&end=40', 'youtu.be/BMpPQuKbJ6U?start=30&end=40', 'youtu.be/6ao2_JxtXjU?start=60&end=70', 'youtu.be/-cNY6fbbldY?start=30&end=40', 'youtu.be/LrLz1wRVdbg?start=30&end=40', 'youtu.be/1Og2YfIVZKQ?start=20&end=30', 'youtu.be/B6XqwiZ_cmE?start=40&end=50', 'youtu.be/1hTljKxD8aY?start=320&end=330']",[],[]
189,/m/02k_mr,Drum roll,드럼 롤,"A sustained sound produced by multiple, rapid strikes between drum sticks and drum, made possible by bouncing alternating sticks off the head to produce a temporally dense sequence.",드럼 스틱과 드럼 사이에 여러 번의 빠른 타격에 의해 발생하는 지속적인 소리. 시간적으로 밀집된 시퀀스를 만들기 위해 드럼의 헤드 부분에서 막대기를 번갈아 가며 튕겨서 연주한다.,http://en.wikipedia.org/wiki/Drum_roll,"['youtu.be/-r-iX1t7eE8?start=420&end=430', 'youtu.be/vBHIihIl_vg?start=50&end=60', 'youtu.be/jBIJvd3pUYE?start=230&end=240', 'youtu.be/SC8RGKfaJrQ?start=60&end=70']",[],[]
190,/m/0bm02,Bass drum,베이스 드럼,The sound of a large drum that produces a note of low definite or indefinite pitch.,낮은 명확한 또는 무기한 피치의 음표를 생성하는 큰 드럼의 소리.,http://en.wikipedia.org/wiki/Bass_drum,"['youtu.be/h1L06porcL0?start=220&end=230', 'youtu.be/ts76TqD6eiQ?start=30&end=40', 'youtu.be/k36gVPLVPU4?start=50&end=60', 'youtu.be/vYoHjD5slzg?start=80&end=90', 'youtu.be/fokECmrANcs?start=310&end=320', 'youtu.be/cBJGUfPyGcw?start=30&end=40']",[],[]
191,/m/011k_j,Timpani,팀파니,"The sound of an orchestral drum consisting of a skin stretched over a large bowl traditionally made of copper, where the head is tensioned to produce an identifiable pitch.","가죽으로 이루어진 관현악 드럼의 소리. 전통적으로 구리로 만들어진 큰 그릇 형태 위에 드럼 스킨이 늘어져 있고, 헤드는 식별 가능한 음정을 만들어낸다.",http://en.wikipedia.org/wiki/Timpani,"['youtu.be/oczQMKP1GlU?start=190&end=200', 'youtu.be/QVouc9CpXiw?start=30&end=40', 'youtu.be/aoJ9P5IatjU?start=440&end=450', 'youtu.be/IsFkruyADHc?start=410&end=420']",[],[]
192,/m/01p970,Tabla,타블라,"The sound of a classical Hindustani percussion instrument consisting of a pair of hand drums of contrasting sizes and timbres, producing distinct pitches when struck. The larger drum has a pitch that can be manipulated with the player's hand.","힌두스타니 타악기의 음색은 대조적인 크기와 음색을 가진 한 쌍의 북으로 이루어져 있으며, 칠 때 뚜렷한 음조를 낸다. 더 큰 드럼에는 연주자의 손으로 조작할 수 있는 음높이가 있다.",http://en.wikipedia.org/wiki/Tabla,"['youtu.be/WXUfeWxCKlI?start=250&end=260', 'youtu.be/FwW2Rjd-Rds?start=70&end=80', 'youtu.be/5FQI0Fzt57Q?start=10&end=20', 'youtu.be/m9qHnNaAskw?start=100&end=110', 'youtu.be/8fA1_gzERUE?start=20&end=30', 'youtu.be/XmIRBoXWbQ0?start=190&end=200']",[],[]
